lcd_id,lcd_version,contractor_id,contractor_type_id,contractor_version,last_updated
35093,114,319,12,1,2022-12-16 13:45:38.023000000
35093,114,320,12,1,2022-12-16 13:45:38.023000000
35093,114,321,12,1,2022-12-16 13:45:38.023000000
35093,114,322,12,1,2022-12-16 13:45:38.023000000
35093,114,323,12,1,2022-12-16 13:45:38.023000000
35093,114,324,12,1,2022-12-16 13:45:38.023000000
35093,114,325,12,1,2022-12-16 13:45:38.023000000
35093,114,326,12,1,2022-12-16 13:45:38.023000000
35093,114,327,12,1,2022-12-16 13:45:38.023000000
35093,114,328,12,1,2022-12-16 13:45:38.023000000
35093,114,329,12,1,2022-12-16 13:45:38.023000000
35093,114,330,12,1,2022-12-16 13:45:38.023000000
35093,114,331,12,1,2022-12-16 13:45:38.023000000
35093,114,332,12,1,2022-12-16 13:45:38.023000000
35093,114,333,12,1,2022-12-16 13:45:38.023000000
35093,114,334,12,1,2022-12-16 13:45:38.023000000
35093,114,335,12,1,2022-12-16 13:45:38.023000000
35093,114,336,12,1,2022-12-16 13:45:38.023000000
35093,114,337,12,1,2022-12-16 13:45:38.023000000
35093,114,338,12,1,2022-12-16 13:45:38.023000000
35093,114,339,12,1,2022-12-16 13:45:38.023000000
35098,27,269,8,1,2019-11-14 14:03:37.293000000
35098,27,270,8,1,2019-11-14 14:03:37.293000000
35098,27,271,8,1,2019-11-14 14:03:37.293000000
35098,27,273,9,1,2019-11-14 14:03:37.293000000
35098,27,274,9,1,2019-11-14 14:03:37.293000000
35098,27,275,9,1,2019-11-14 14:03:37.293000000
35098,27,297,13,1,2019-11-14 14:03:37.293000000
35098,27,298,13,1,2019-11-14 14:03:37.293000000
35098,27,299,13,1,2019-11-14 14:03:37.293000000
35098,27,300,13,1,2019-11-14 14:03:37.293000000
35098,27,301,13,1,2019-11-14 14:03:37.293000000
35098,27,302,13,1,2019-11-14 14:03:37.293000000
35098,27,303,13,1,2019-11-14 14:03:37.293000000
35098,27,304,13,1,2019-11-14 14:03:37.293000000
35098,27,305,13,1,2019-11-14 14:03:37.293000000
35098,27,306,13,1,2019-11-14 14:03:37.293000000
35098,27,307,13,1,2019-11-14 14:03:37.293000000
35098,27,309,13,1,2019-11-14 14:03:37.293000000
35098,27,310,13,1,2019-11-14 14:03:37.293000000
35098,27,311,13,1,2019-11-14 14:03:37.293000000
35098,27,312,13,1,2019-11-14 14:03:37.293000000
35098,27,313,13,1,2019-11-14 14:03:37.293000000
35099,60,314,12,1,2019-11-01 17:44:40.730000000
35099,60,315,12,1,2019-11-01 17:44:40.730000000
35099,60,316,12,1,2019-11-01 17:44:40.730000000
35099,60,317,12,1,2019-11-01 17:44:40.730000000
35099,60,318,12,1,2019-11-01 17:44:40.730000000
35099,60,319,12,1,2019-11-01 17:44:40.730000000
35099,60,320,12,1,2019-11-01 17:44:40.730000000
35099,60,321,12,1,2019-11-01 17:44:40.730000000
35099,60,322,12,1,2019-11-01 17:44:40.730000000
35099,60,323,12,1,2019-11-01 17:44:40.730000000
35099,60,324,12,1,2019-11-01 17:44:40.730000000
35099,60,325,12,1,2019-11-01 17:44:40.730000000
35099,60,326,12,1,2019-11-01 17:44:40.730000000
35099,60,327,12,1,2019-11-01 17:44:40.730000000
35099,60,328,12,1,2019-11-01 17:44:40.730000000
35099,60,329,12,1,2019-11-01 17:44:40.730000000
35099,60,330,12,1,2019-11-01 17:44:40.730000000
35099,60,331,12,1,2019-11-01 17:44:40.730000000
35099,60,332,12,1,2019-11-01 17:44:40.730000000
35099,60,333,12,1,2019-11-01 17:44:40.730000000
35099,60,334,12,1,2019-11-01 17:44:40.730000000
35099,60,335,12,1,2019-11-01 17:44:40.730000000
35099,60,336,12,1,2019-11-01 17:44:40.730000000
35099,60,337,12,1,2019-11-01 17:44:40.730000000
35099,60,338,12,1,2019-11-01 17:44:40.730000000
35099,60,339,12,1,2019-11-01 17:44:40.730000000
35101,128,314,12,1,2024-02-22 17:58:41.573000000
35101,128,315,12,1,2024-02-22 17:58:41.573000000
35101,128,316,12,1,2024-02-22 17:58:41.573000000
35101,128,317,12,1,2024-02-22 17:58:41.573000000
35101,128,318,12,1,2024-02-22 17:58:41.573000000
35101,128,319,12,1,2024-02-22 17:58:41.573000000
35101,128,320,12,1,2024-02-22 17:58:41.573000000
35101,128,321,12,1,2024-02-22 17:58:41.573000000
35101,128,322,12,1,2024-02-22 17:58:41.573000000
35101,128,323,12,1,2024-02-22 17:58:41.573000000
35101,128,324,12,1,2024-02-22 17:58:41.573000000
35101,128,325,12,1,2024-02-22 17:58:41.573000000
35101,128,326,12,1,2024-02-22 17:58:41.573000000
35101,128,327,12,1,2024-02-22 17:58:41.573000000
35101,128,328,12,1,2024-02-22 17:58:41.573000000
35101,128,329,12,1,2024-02-22 17:58:41.573000000
35101,128,330,12,1,2024-02-22 17:58:41.573000000
35101,128,331,12,1,2024-02-22 17:58:41.573000000
35101,128,332,12,1,2024-02-22 17:58:41.573000000
35101,128,333,12,1,2024-02-22 17:58:41.573000000
35101,128,334,12,1,2024-02-22 17:58:41.573000000
35101,128,335,12,1,2024-02-22 17:58:41.573000000
35101,128,336,12,1,2024-02-22 17:58:41.573000000
35101,128,337,12,1,2024-02-22 17:58:41.573000000
35101,128,338,12,1,2024-02-22 17:58:41.573000000
35101,128,339,12,1,2024-02-22 17:58:41.573000000
35121,33,143,8,1,2025-06-16 19:08:02.853000000
35121,33,144,8,1,2025-06-16 19:08:02.853000000
35121,33,145,8,1,2025-06-16 19:08:02.853000000
35121,33,146,8,1,2025-06-16 19:08:02.853000000
35121,33,147,9,1,2025-06-16 19:08:02.853000000
35121,33,148,9,1,2025-06-16 19:08:02.853000000
35121,33,149,9,1,2025-06-16 19:08:02.853000000
35121,33,151,9,1,2025-06-16 19:08:02.853000000
35121,33,264,8,1,2025-06-16 19:08:02.853000000
35121,33,265,9,1,2025-06-16 19:08:02.853000000
35121,33,266,8,1,2025-06-16 19:08:02.853000000
35121,33,267,9,1,2025-06-16 19:08:02.853000000
35121,33,268,8,1,2025-06-16 19:08:02.853000000
35124,23,143,8,1,2023-10-17 15:53:58.403000000
35124,23,144,8,1,2023-10-17 15:53:58.403000000
35124,23,145,8,1,2023-10-17 15:53:58.403000000
35124,23,146,8,1,2023-10-17 15:53:58.403000000
35124,23,147,9,1,2023-10-17 15:53:58.403000000
35124,23,148,9,1,2023-10-17 15:53:58.403000000
35124,23,149,9,1,2023-10-17 15:53:58.403000000
35124,23,151,9,1,2023-10-17 15:53:58.403000000
35124,23,264,8,1,2023-10-17 15:53:58.403000000
35124,23,265,9,1,2023-10-17 15:53:58.403000000
35124,23,266,8,1,2023-10-17 15:53:58.403000000
35124,23,267,9,1,2023-10-17 15:53:58.403000000
35124,23,268,8,1,2023-10-17 15:53:58.403000000
35125,76,314,12,1,2020-07-17 14:14:31.083000000
35125,76,315,12,1,2020-07-17 14:14:31.083000000
35125,76,316,12,1,2020-07-17 14:14:31.083000000
35125,76,317,12,1,2020-07-17 14:14:31.083000000
35125,76,318,12,1,2020-07-17 14:14:31.083000000
35125,76,319,12,1,2020-07-17 14:14:31.083000000
35125,76,320,12,1,2020-07-17 14:14:31.083000000
35125,76,321,12,1,2020-07-17 14:14:31.083000000
35125,76,322,12,1,2020-07-17 14:14:31.083000000
35125,76,323,12,1,2020-07-17 14:14:31.083000000
35125,76,324,12,1,2020-07-17 14:14:31.083000000
35125,76,325,12,1,2020-07-17 14:14:31.083000000
35125,76,326,12,1,2020-07-17 14:14:31.083000000
35125,76,327,12,1,2020-07-17 14:14:31.083000000
35125,76,328,12,1,2020-07-17 14:14:31.083000000
35125,76,329,12,1,2020-07-17 14:14:31.083000000
35125,76,330,12,1,2020-07-17 14:14:31.083000000
35125,76,331,12,1,2020-07-17 14:14:31.083000000
35125,76,332,12,1,2020-07-17 14:14:31.083000000
35125,76,333,12,1,2020-07-17 14:14:31.083000000
35125,76,334,12,1,2020-07-17 14:14:31.083000000
35125,76,335,12,1,2020-07-17 14:14:31.083000000
35125,76,336,12,1,2020-07-17 14:14:31.083000000
35125,76,337,12,1,2020-07-17 14:14:31.083000000
35125,76,338,12,1,2020-07-17 14:14:31.083000000
35125,76,339,12,1,2020-07-17 14:14:31.083000000
35130,66,314,12,1,2021-05-21 12:53:05.100000000
35130,66,315,12,1,2021-05-21 12:53:05.100000000
35130,66,316,12,1,2021-05-21 12:53:05.100000000
35130,66,317,12,1,2021-05-21 12:53:05.100000000
35130,66,318,12,1,2021-05-21 12:53:05.100000000
35130,66,319,12,1,2021-05-21 12:53:05.100000000
35130,66,320,12,1,2021-05-21 12:53:05.100000000
35130,66,321,12,1,2021-05-21 12:53:05.100000000
35130,66,322,12,1,2021-05-21 12:53:05.100000000
35130,66,323,12,1,2021-05-21 12:53:05.100000000
35130,66,324,12,1,2021-05-21 12:53:05.100000000
35130,66,325,12,1,2021-05-21 12:53:05.100000000
35130,66,326,12,1,2021-05-21 12:53:05.100000000
35130,66,327,12,1,2021-05-21 12:53:05.100000000
35130,66,328,12,1,2021-05-21 12:53:05.100000000
35130,66,329,12,1,2021-05-21 12:53:05.100000000
35130,66,330,12,1,2021-05-21 12:53:05.100000000
35130,66,331,12,1,2021-05-21 12:53:05.100000000
35130,66,332,12,1,2021-05-21 12:53:05.100000000
35130,66,333,12,1,2021-05-21 12:53:05.100000000
35130,66,334,12,1,2021-05-21 12:53:05.100000000
35130,66,335,12,1,2021-05-21 12:53:05.100000000
35130,66,336,12,1,2021-05-21 12:53:05.100000000
35130,66,337,12,1,2021-05-21 12:53:05.100000000
35130,66,338,12,1,2021-05-21 12:53:05.100000000
35130,66,339,12,1,2021-05-21 12:53:05.100000000
35132,54,373,13,1,2025-04-09 15:19:58.057000000
35136,33,360,12,1,2020-01-29 20:35:38.620000000
35136,33,361,12,1,2020-01-29 20:35:38.620000000
35136,33,362,12,1,2020-01-29 20:35:38.620000000
35136,33,363,12,1,2020-01-29 20:35:38.620000000
35136,33,364,12,1,2020-01-29 20:35:38.620000000
35136,33,365,12,1,2020-01-29 20:35:38.620000000
35136,33,366,12,1,2020-01-29 20:35:38.620000000
35136,33,367,12,1,2020-01-29 20:35:38.620000000
35138,43,314,12,1,2019-10-11 16:53:44.090000000
35138,43,315,12,1,2019-10-11 16:53:44.090000000
35138,43,316,12,1,2019-10-11 16:53:44.090000000
35138,43,317,12,1,2019-10-11 16:53:44.090000000
35138,43,318,12,1,2019-10-11 16:53:44.090000000
35138,43,319,12,1,2019-10-11 16:53:44.090000000
35138,43,320,12,1,2019-10-11 16:53:44.090000000
35138,43,321,12,1,2019-10-11 16:53:44.090000000
35138,43,322,12,1,2019-10-11 16:53:44.090000000
35138,43,323,12,1,2019-10-11 16:53:44.090000000
35138,43,324,12,1,2019-10-11 16:53:44.090000000
35138,43,325,12,1,2019-10-11 16:53:44.090000000
35138,43,326,12,1,2019-10-11 16:53:44.090000000
35138,43,327,12,1,2019-10-11 16:53:44.090000000
35138,43,328,12,1,2019-10-11 16:53:44.090000000
35138,43,329,12,1,2019-10-11 16:53:44.090000000
35138,43,330,12,1,2019-10-11 16:53:44.090000000
35138,43,331,12,1,2019-10-11 16:53:44.090000000
35138,43,332,12,1,2019-10-11 16:53:44.090000000
35138,43,333,12,1,2019-10-11 16:53:44.090000000
35138,43,334,12,1,2019-10-11 16:53:44.090000000
35138,43,335,12,1,2019-10-11 16:53:44.090000000
35138,43,336,12,1,2019-10-11 16:53:44.090000000
35138,43,337,12,1,2019-10-11 16:53:44.090000000
35138,43,338,12,1,2019-10-11 16:53:44.090000000
35138,43,339,12,1,2019-10-11 16:53:44.090000000
35160,59,360,12,1,2023-05-03 20:25:11.503000000
35160,59,361,12,1,2023-05-03 20:25:11.503000000
35160,59,362,12,1,2023-05-03 20:25:11.503000000
35160,59,363,12,1,2023-05-03 20:25:11.503000000
35160,59,364,12,1,2023-05-03 20:25:11.503000000
35160,59,365,12,1,2023-05-03 20:25:11.503000000
35160,59,366,12,1,2023-05-03 20:25:11.503000000
35160,59,367,12,1,2023-05-03 20:25:11.503000000
35163,28,360,12,1,2025-02-07 19:36:27.040000000
35163,28,361,12,1,2025-02-07 19:36:27.040000000
35163,28,362,12,1,2025-02-07 19:36:27.040000000
35163,28,363,12,1,2025-02-07 19:36:27.040000000
35163,28,364,12,1,2025-02-07 19:36:27.040000000
35163,28,365,12,1,2025-02-07 19:36:27.040000000
35163,28,366,12,1,2025-02-07 19:36:27.040000000
35163,28,367,12,1,2025-02-07 19:36:27.040000000
35170,54,360,12,1,2022-04-12 12:22:46.220000000
35170,54,361,12,1,2022-04-12 12:22:46.220000000
35170,54,362,12,1,2022-04-12 12:22:46.220000000
35170,54,363,12,1,2022-04-12 12:22:46.220000000
35170,54,364,12,1,2022-04-12 12:22:46.220000000
35170,54,365,12,1,2022-04-12 12:22:46.220000000
35170,54,366,12,1,2022-04-12 12:22:46.220000000
35170,54,367,12,1,2022-04-12 12:22:46.220000000
35172,68,340,12,1,2022-04-12 12:24:12.837000000
35172,68,341,12,1,2022-04-12 12:24:12.837000000
35172,68,342,12,1,2022-04-12 12:24:12.837000000
35172,68,343,12,1,2022-04-12 12:24:12.837000000
35172,68,344,12,1,2022-04-12 12:24:12.837000000
35172,68,345,12,1,2022-04-12 12:24:12.837000000
35172,68,346,12,1,2022-04-12 12:24:12.837000000
35172,68,347,12,1,2022-04-12 12:24:12.837000000
35172,68,348,12,1,2022-04-12 12:24:12.837000000
35172,68,349,12,1,2022-04-12 12:24:12.837000000
35172,68,350,12,1,2022-04-12 12:24:12.837000000
35172,68,351,12,1,2022-04-12 12:24:12.837000000
35172,68,352,12,1,2022-04-12 12:24:12.837000000
35172,68,353,12,1,2022-04-12 12:24:12.837000000
35172,68,354,12,1,2022-04-12 12:24:12.837000000
35172,68,355,12,1,2022-04-12 12:24:12.837000000
35172,68,356,12,1,2022-04-12 12:24:12.837000000
35172,68,357,12,1,2022-04-12 12:24:12.837000000
35172,68,358,12,1,2022-04-12 12:24:12.837000000
35172,68,359,12,1,2022-04-12 12:24:12.837000000
35175,63,340,12,1,2020-01-29 22:39:44.007000000
35175,63,341,12,1,2020-01-29 22:39:44.007000000
35175,63,342,12,1,2020-01-29 22:39:44.007000000
35175,63,343,12,1,2020-01-29 22:39:44.007000000
35175,63,344,12,1,2020-01-29 22:39:44.007000000
35175,63,345,12,1,2020-01-29 22:39:44.007000000
35175,63,346,12,1,2020-01-29 22:39:44.007000000
35175,63,347,12,1,2020-01-29 22:39:44.007000000
35175,63,348,12,1,2020-01-29 22:39:44.007000000
35175,63,349,12,1,2020-01-29 22:39:44.007000000
35175,63,350,12,1,2020-01-29 22:39:44.007000000
35175,63,351,12,1,2020-01-29 22:39:44.007000000
35175,63,352,12,1,2020-01-29 22:39:44.007000000
35175,63,353,12,1,2020-01-29 22:39:44.007000000
35175,63,354,12,1,2020-01-29 22:39:44.007000000
35175,63,355,12,1,2020-01-29 22:39:44.007000000
35175,63,356,12,1,2020-01-29 22:39:44.007000000
35175,63,357,12,1,2020-01-29 22:39:44.007000000
35175,63,358,12,1,2020-01-29 22:39:44.007000000
35175,63,359,12,1,2020-01-29 22:39:44.007000000
35222,25,143,8,1,2023-11-20 13:17:47.107000000
35222,25,144,8,1,2023-11-20 13:17:47.107000000
35222,25,145,8,1,2023-11-20 13:17:47.107000000
35222,25,146,8,1,2023-11-20 13:17:47.107000000
35222,25,147,9,1,2023-11-20 13:17:47.107000000
35222,25,148,9,1,2023-11-20 13:17:47.107000000
35222,25,149,9,1,2023-11-20 13:17:47.107000000
35222,25,151,9,1,2023-11-20 13:17:47.107000000
35222,25,264,8,1,2023-11-20 13:17:47.107000000
35222,25,265,9,1,2023-11-20 13:17:47.107000000
35222,25,266,8,1,2023-11-20 13:17:47.107000000
35222,25,267,9,1,2023-11-20 13:17:47.107000000
35222,25,268,8,1,2023-11-20 13:17:47.107000000
35249,19,228,9,2,2025-04-25 20:29:21.310000000
35249,19,238,9,2,2025-04-25 20:29:21.310000000
35249,19,239,8,1,2025-04-25 20:29:21.310000000
35249,19,240,8,1,2025-04-25 20:29:21.310000000
35350,60,314,12,1,2019-10-11 18:49:32.240000000
35350,60,315,12,1,2019-10-11 18:49:32.240000000
35350,60,316,12,1,2019-10-11 18:49:32.240000000
35350,60,317,12,1,2019-10-11 18:49:32.240000000
35350,60,318,12,1,2019-10-11 18:49:32.240000000
35350,60,319,12,1,2019-10-11 18:49:32.240000000
35350,60,320,12,1,2019-10-11 18:49:32.240000000
35350,60,321,12,1,2019-10-11 18:49:32.240000000
35350,60,322,12,1,2019-10-11 18:49:32.240000000
35350,60,323,12,1,2019-10-11 18:49:32.240000000
35350,60,324,12,1,2019-10-11 18:49:32.240000000
35350,60,325,12,1,2019-10-11 18:49:32.240000000
35350,60,326,12,1,2019-10-11 18:49:32.240000000
35350,60,327,12,1,2019-10-11 18:49:32.240000000
35350,60,328,12,1,2019-10-11 18:49:32.240000000
35350,60,329,12,1,2019-10-11 18:49:32.240000000
35350,60,330,12,1,2019-10-11 18:49:32.240000000
35350,60,331,12,1,2019-10-11 18:49:32.240000000
35350,60,332,12,1,2019-10-11 18:49:32.240000000
35350,60,333,12,1,2019-10-11 18:49:32.240000000
35350,60,334,12,1,2019-10-11 18:49:32.240000000
35350,60,335,12,1,2019-10-11 18:49:32.240000000
35350,60,336,12,1,2019-10-11 18:49:32.240000000
35350,60,337,12,1,2019-10-11 18:49:32.240000000
35350,60,338,12,1,2019-10-11 18:49:32.240000000
35350,60,339,12,1,2019-10-11 18:49:32.240000000
35391,17,314,12,1,2019-11-08 17:33:28.957000000
35391,17,315,12,1,2019-11-08 17:33:28.957000000
35391,17,316,12,1,2019-11-08 17:33:28.957000000
35391,17,317,12,1,2019-11-08 17:33:28.957000000
35391,17,318,12,1,2019-11-08 17:33:28.957000000
35391,17,319,12,1,2019-11-08 17:33:28.957000000
35391,17,320,12,1,2019-11-08 17:33:28.957000000
35391,17,321,12,1,2019-11-08 17:33:28.957000000
35391,17,322,12,1,2019-11-08 17:33:28.957000000
35391,17,323,12,1,2019-11-08 17:33:28.957000000
35391,17,324,12,1,2019-11-08 17:33:28.957000000
35391,17,325,12,1,2019-11-08 17:33:28.957000000
35391,17,326,12,1,2019-11-08 17:33:28.957000000
35391,17,327,12,1,2019-11-08 17:33:28.957000000
35391,17,328,12,1,2019-11-08 17:33:28.957000000
35391,17,329,12,1,2019-11-08 17:33:28.957000000
35391,17,330,12,1,2019-11-08 17:33:28.957000000
35391,17,331,12,1,2019-11-08 17:33:28.957000000
35391,17,332,12,1,2019-11-08 17:33:28.957000000
35391,17,333,12,1,2019-11-08 17:33:28.957000000
35391,17,334,12,1,2019-11-08 17:33:28.957000000
35391,17,335,12,1,2019-11-08 17:33:28.957000000
35391,17,336,12,1,2019-11-08 17:33:28.957000000
35391,17,337,12,1,2019-11-08 17:33:28.957000000
35391,17,338,12,1,2019-11-08 17:33:28.957000000
35391,17,339,12,1,2019-11-08 17:33:28.957000000
35395,48,314,12,1,2019-11-08 16:26:50.100000000
35395,48,315,12,1,2019-11-08 16:26:50.100000000
35395,48,316,12,1,2019-11-08 16:26:50.100000000
35395,48,317,12,1,2019-11-08 16:26:50.100000000
35395,48,318,12,1,2019-11-08 16:26:50.100000000
35395,48,319,12,1,2019-11-08 16:26:50.100000000
35395,48,320,12,1,2019-11-08 16:26:50.100000000
35395,48,321,12,1,2019-11-08 16:26:50.100000000
35395,48,322,12,1,2019-11-08 16:26:50.100000000
35395,48,323,12,1,2019-11-08 16:26:50.100000000
35395,48,324,12,1,2019-11-08 16:26:50.100000000
35395,48,325,12,1,2019-11-08 16:26:50.100000000
35395,48,326,12,1,2019-11-08 16:26:50.100000000
35395,48,327,12,1,2019-11-08 16:26:50.100000000
35395,48,328,12,1,2019-11-08 16:26:50.100000000
35395,48,329,12,1,2019-11-08 16:26:50.100000000
35395,48,330,12,1,2019-11-08 16:26:50.100000000
35395,48,331,12,1,2019-11-08 16:26:50.100000000
35395,48,332,12,1,2019-11-08 16:26:50.100000000
35395,48,333,12,1,2019-11-08 16:26:50.100000000
35395,48,334,12,1,2019-11-08 16:26:50.100000000
35395,48,335,12,1,2019-11-08 16:26:50.100000000
35395,48,336,12,1,2019-11-08 16:26:50.100000000
35395,48,337,12,1,2019-11-08 16:26:50.100000000
35395,48,338,12,1,2019-11-08 16:26:50.100000000
35395,48,339,12,1,2019-11-08 16:26:50.100000000
35396,220,314,12,1,2025-04-17 19:29:25.390000000
35396,220,315,12,1,2025-04-17 19:29:25.390000000
35396,220,316,12,1,2025-04-17 19:29:25.390000000
35396,220,317,12,1,2025-04-17 19:29:25.390000000
35396,220,318,12,1,2025-04-17 19:29:25.390000000
35396,220,319,12,1,2025-04-17 19:29:25.390000000
35396,220,320,12,1,2025-04-17 19:29:25.390000000
35396,220,321,12,1,2025-04-17 19:29:25.390000000
35396,220,322,12,1,2025-04-17 19:29:25.390000000
35396,220,323,12,1,2025-04-17 19:29:25.390000000
35396,220,324,12,1,2025-04-17 19:29:25.390000000
35396,220,325,12,1,2025-04-17 19:29:25.390000000
35396,220,326,12,1,2025-04-17 19:29:25.390000000
35396,220,327,12,1,2025-04-17 19:29:25.390000000
35396,220,328,12,1,2025-04-17 19:29:25.390000000
35396,220,329,12,1,2025-04-17 19:29:25.390000000
35396,220,330,12,1,2025-04-17 19:29:25.390000000
35396,220,331,12,1,2025-04-17 19:29:25.390000000
35396,220,332,12,1,2025-04-17 19:29:25.390000000
35396,220,333,12,1,2025-04-17 19:29:25.390000000
35396,220,334,12,1,2025-04-17 19:29:25.390000000
35396,220,335,12,1,2025-04-17 19:29:25.390000000
35396,220,336,12,1,2025-04-17 19:29:25.390000000
35396,220,337,12,1,2025-04-17 19:29:25.390000000
35396,220,338,12,1,2025-04-17 19:29:25.390000000
35396,220,339,12,1,2025-04-17 19:29:25.390000000
35397,64,314,12,1,2019-10-11 18:48:55.517000000
35397,64,315,12,1,2019-10-11 18:48:55.517000000
35397,64,316,12,1,2019-10-11 18:48:55.517000000
35397,64,317,12,1,2019-10-11 18:48:55.517000000
35397,64,318,12,1,2019-10-11 18:48:55.517000000
35397,64,319,12,1,2019-10-11 18:48:55.517000000
35397,64,320,12,1,2019-10-11 18:48:55.517000000
35397,64,321,12,1,2019-10-11 18:48:55.517000000
35397,64,322,12,1,2019-10-11 18:48:55.517000000
35397,64,323,12,1,2019-10-11 18:48:55.517000000
35397,64,324,12,1,2019-10-11 18:48:55.517000000
35397,64,325,12,1,2019-10-11 18:48:55.517000000
35397,64,326,12,1,2019-10-11 18:48:55.517000000
35397,64,327,12,1,2019-10-11 18:48:55.517000000
35397,64,328,12,1,2019-10-11 18:48:55.517000000
35397,64,329,12,1,2019-10-11 18:48:55.517000000
35397,64,330,12,1,2019-10-11 18:48:55.517000000
35397,64,331,12,1,2019-10-11 18:48:55.517000000
35397,64,332,12,1,2019-10-11 18:48:55.517000000
35397,64,333,12,1,2019-10-11 18:48:55.517000000
35397,64,334,12,1,2019-10-11 18:48:55.517000000
35397,64,335,12,1,2019-10-11 18:48:55.517000000
35397,64,336,12,1,2019-10-11 18:48:55.517000000
35397,64,337,12,1,2019-10-11 18:48:55.517000000
35397,64,338,12,1,2019-10-11 18:48:55.517000000
35397,64,339,12,1,2019-10-11 18:48:55.517000000
35434,30,314,12,1,2019-10-11 16:54:44.483000000
35434,30,315,12,1,2019-10-11 16:54:44.483000000
35434,30,316,12,1,2019-10-11 16:54:44.483000000
35434,30,317,12,1,2019-10-11 16:54:44.483000000
35434,30,318,12,1,2019-10-11 16:54:44.483000000
35434,30,319,12,1,2019-10-11 16:54:44.483000000
35434,30,320,12,1,2019-10-11 16:54:44.483000000
35434,30,321,12,1,2019-10-11 16:54:44.483000000
35434,30,322,12,1,2019-10-11 16:54:44.483000000
35434,30,323,12,1,2019-10-11 16:54:44.483000000
35434,30,324,12,1,2019-10-11 16:54:44.483000000
35434,30,325,12,1,2019-10-11 16:54:44.483000000
35434,30,326,12,1,2019-10-11 16:54:44.483000000
35434,30,327,12,1,2019-10-11 16:54:44.483000000
35434,30,328,12,1,2019-10-11 16:54:44.483000000
35434,30,329,12,1,2019-10-11 16:54:44.483000000
35434,30,330,12,1,2019-10-11 16:54:44.483000000
35434,30,331,12,1,2019-10-11 16:54:44.483000000
35434,30,332,12,1,2019-10-11 16:54:44.483000000
35434,30,333,12,1,2019-10-11 16:54:44.483000000
35434,30,334,12,1,2019-10-11 16:54:44.483000000
35434,30,335,12,1,2019-10-11 16:54:44.483000000
35434,30,336,12,1,2019-10-11 16:54:44.483000000
35434,30,337,12,1,2019-10-11 16:54:44.483000000
35434,30,338,12,1,2019-10-11 16:54:44.483000000
35434,30,339,12,1,2019-10-11 16:54:44.483000000
35442,25,228,9,2,2025-02-20 13:33:54.947000000
35442,25,238,9,2,2025-02-20 13:33:54.947000000
35442,25,239,8,1,2025-02-20 13:33:54.947000000
35442,25,240,8,1,2025-02-20 13:33:54.947000000
35451,53,314,12,1,2023-12-08 14:05:44.323000000
35451,53,315,12,1,2023-12-08 14:05:44.323000000
35451,53,316,12,1,2023-12-08 14:05:44.323000000
35451,53,317,12,1,2023-12-08 14:05:44.323000000
35451,53,318,12,1,2023-12-08 14:05:44.323000000
35451,53,319,12,1,2023-12-08 14:05:44.323000000
35451,53,320,12,1,2023-12-08 14:05:44.323000000
35451,53,321,12,1,2023-12-08 14:05:44.323000000
35451,53,322,12,1,2023-12-08 14:05:44.323000000
35451,53,323,12,1,2023-12-08 14:05:44.323000000
35451,53,324,12,1,2023-12-08 14:05:44.323000000
35451,53,325,12,1,2023-12-08 14:05:44.323000000
35451,53,326,12,1,2023-12-08 14:05:44.323000000
35451,53,327,12,1,2023-12-08 14:05:44.323000000
35451,53,328,12,1,2023-12-08 14:05:44.323000000
35451,53,329,12,1,2023-12-08 14:05:44.323000000
35451,53,330,12,1,2023-12-08 14:05:44.323000000
35451,53,331,12,1,2023-12-08 14:05:44.323000000
35451,53,332,12,1,2023-12-08 14:05:44.323000000
35451,53,333,12,1,2023-12-08 14:05:44.323000000
35451,53,334,12,1,2023-12-08 14:05:44.323000000
35451,53,335,12,1,2023-12-08 14:05:44.323000000
35451,53,336,12,1,2023-12-08 14:05:44.323000000
35451,53,337,12,1,2023-12-08 14:05:44.323000000
35451,53,338,12,1,2023-12-08 14:05:44.323000000
35451,53,339,12,1,2023-12-08 14:05:44.323000000
35456,65,360,12,1,2022-07-14 17:27:39.310000000
35456,65,361,12,1,2022-07-14 17:27:39.310000000
35456,65,362,12,1,2022-07-14 17:27:39.310000000
35456,65,363,12,1,2022-07-14 17:27:39.310000000
35456,65,364,12,1,2022-07-14 17:27:39.310000000
35456,65,365,12,1,2022-07-14 17:27:39.310000000
35456,65,366,12,1,2022-07-14 17:27:39.310000000
35456,65,367,12,1,2022-07-14 17:27:39.310000000
35457,58,340,12,1,2022-07-14 17:28:24.627000000
35457,58,341,12,1,2022-07-14 17:28:24.627000000
35457,58,342,12,1,2022-07-14 17:28:24.627000000
35457,58,343,12,1,2022-07-14 17:28:24.627000000
35457,58,344,12,1,2022-07-14 17:28:24.627000000
35457,58,345,12,1,2022-07-14 17:28:24.627000000
35457,58,346,12,1,2022-07-14 17:28:24.627000000
35457,58,347,12,1,2022-07-14 17:28:24.627000000
35457,58,348,12,1,2022-07-14 17:28:24.627000000
35457,58,349,12,1,2022-07-14 17:28:24.627000000
35457,58,350,12,1,2022-07-14 17:28:24.627000000
35457,58,351,12,1,2022-07-14 17:28:24.627000000
35457,58,352,12,1,2022-07-14 17:28:24.627000000
35457,58,353,12,1,2022-07-14 17:28:24.627000000
35457,58,354,12,1,2022-07-14 17:28:24.627000000
