lcd_id,lcd_version,related_num,r_ncd_id,r_ncd_version,last_updated
32553,20,1,155,1,2025-04-29 23:04:19.290000000
32553,20,2,266,1,2025-04-29 23:04:19.293000000
33252,29,1,0,1,2025-04-29 23:04:16.640000000
33261,40,1,266,1,2025-04-29 23:04:16.643000000
33261,40,2,187,1,2025-04-29 23:04:16.643000000
33261,40,3,161,1,2025-04-29 23:04:16.647000000
33261,40,4,241,1,2025-04-29 23:04:16.647000000
33267,17,1,0,1,2025-04-29 23:04:16.650000000
33274,36,1,0,1,2025-04-29 23:04:16.650000000
33312,34,1,190,1,2025-04-29 23:04:18.123000000
33312,34,2,219,1,2025-04-29 23:04:18.123000000
33312,37,1,190,1,2025-04-29 23:04:18.133000000
33312,37,2,219,1,2025-04-29 23:04:18.133000000
33317,31,1,0,1,2025-04-29 23:04:18.133000000
33317,34,1,0,1,2025-04-29 23:04:18.137000000
33318,57,1,0,1,2025-04-29 23:04:18.140000000
33369,26,1,0,1,2025-04-29 23:04:18.140000000
33370,49,1,321,1,2025-04-29 23:04:18.140000000
33370,49,2,190,1,2025-04-29 23:04:18.143000000
33393,9,1,0,1,2025-04-29 23:04:23.200000000
33394,50,1,158,1,2025-04-29 23:04:23.037000000
33394,54,1,0,1,2025-04-29 23:04:23.037000000
33396,10,1,42,1,2025-04-29 23:04:23.583000000
33396,10,2,11,1,2025-04-29 23:04:23.583000000
33396,10,3,249,1,2025-04-29 23:04:23.587000000
33398,32,1,346,1,2025-04-29 23:04:23.733000000
33399,14,1,214,1,2025-04-29 23:04:23.043000000
33399,14,2,215,1,2025-04-29 23:04:23.047000000
33405,25,1,226,1,2025-04-29 23:04:16.650000000
33405,25,2,330,1,2025-04-29 23:04:16.653000000
33411,29,1,57,1,2025-04-29 23:04:16.653000000
33417,40,1,266,1,2025-04-29 23:04:23.353000000
33417,40,2,187,1,2025-04-29 23:04:23.357000000
33417,40,3,161,1,2025-04-29 23:04:23.357000000
33417,40,4,155,1,2025-04-29 23:04:23.360000000
33420,41,1,0,1,2025-04-29 23:04:23.387000000
33422,40,1,0,1,2025-04-29 23:04:23.393000000
33423,51,1,176,2,2025-01-15 14:49:22.497000000
33423,55,1,176,1,2025-04-29 23:04:23.397000000
33423,58,1,176,1,2025-04-29 23:04:23.397000000
33428,53,1,64,1,2025-04-29 23:04:23.400000000
33428,53,2,14,1,2025-04-29 23:04:23.407000000
33428,53,3,338,1,2025-04-29 23:04:23.407000000
33431,54,1,100,1,2025-04-29 23:04:23.413000000
33436,38,1,0,1,2025-04-29 23:04:23.420000000
33438,47,1,0,1,2025-04-29 23:04:23.420000000
33444,40,1,17,1,2024-08-05 18:56:40.123000000
33444,42,1,17,1,2025-04-29 23:04:23.423000000
33445,71,1,129,1,2025-04-29 23:04:23.427000000
33446,47,1,0,1,2025-04-29 23:04:23.430000000
33447,48,1,0,1,2025-04-29 23:04:23.430000000
33449,36,1,192,1,2025-04-29 23:04:23.437000000
33452,37,1,281,7,2024-08-06 15:26:42.917000000
33452,38,1,281,7,2024-08-06 15:26:42.917000000
33455,31,1,0,1,2025-04-29 23:04:23.443000000
33456,71,1,0,1,2025-04-29 23:04:23.453000000
33457,61,1,271,1,2025-04-29 23:04:23.460000000
33457,61,2,292,1,2025-04-29 23:04:23.463000000
33458,69,1,19,1,2025-04-29 23:04:23.477000000
33459,43,1,176,1,2025-04-29 23:04:23.480000000
33461,64,1,223,1,2025-04-29 23:04:23.487000000
33467,49,1,56,1,2025-04-29 23:04:23.490000000
33557,45,1,62,1,2025-04-29 23:04:22.880000000
33558,32,1,213,1,2025-04-29 23:04:22.890000000
33558,32,2,9,1,2025-04-29 23:04:22.893000000
33558,32,3,60,1,2025-04-29 23:04:22.900000000
33558,32,4,239,1,2025-04-29 23:04:22.903000000
33559,28,1,176,1,2025-04-29 23:04:22.880000000
33560,35,1,0,1,2025-04-29 23:04:22.887000000
33563,26,1,0,1,2025-04-29 23:04:23.243000000
33567,27,1,56,1,2025-04-29 23:04:23.537000000
33567,27,2,213,1,2025-04-29 23:04:23.540000000
33567,27,3,60,1,2025-04-29 23:04:23.540000000
33569,28,1,0,1,2025-04-29 23:04:23.567000000
33573,24,1,0,1,2025-04-29 23:04:22.877000000
33574,37,1,261,1,2025-04-29 23:04:23.760000000
33575,43,1,0,1,2025-04-29 23:04:23.760000000
33576,23,1,202,1,2025-04-29 23:04:23.757000000
33577,43,1,263,1,2025-04-29 23:04:23.750000000
33578,17,1,263,1,2025-04-29 23:04:23.747000000
33579,38,1,263,1,2025-04-29 23:04:23.747000000
33580,40,1,89,1,2025-04-29 23:04:23.657000000
33580,40,2,192,1,2025-04-29 23:04:23.660000000
33580,40,3,274,1,2025-04-29 23:04:23.660000000
33580,40,4,237,1,2025-04-29 23:04:23.660000000
33583,21,1,81,1,2025-04-29 23:04:16.657000000
33583,21,2,108,1,2025-04-29 23:04:16.657000000
33585,33,1,186,1,2025-04-29 23:04:22.860000000
33585,33,2,177,1,2025-04-29 23:04:22.863000000
33585,33,3,263,1,2025-04-29 23:04:22.870000000
33585,33,4,272,1,2025-04-29 23:04:22.870000000
33591,18,1,266,1,2025-04-29 23:04:23.597000000
33591,18,2,187,1,2025-04-29 23:04:23.597000000
33591,18,3,161,1,2025-04-29 23:04:23.597000000
33609,14,1,0,1,2025-04-29 23:04:16.660000000
33610,61,1,0,1,2025-04-29 23:04:18.143000000
33611,25,1,0,1,2025-04-29 23:04:18.147000000
33612,26,1,190,1,2025-04-29 23:04:18.147000000
33614,26,1,0,1,2025-04-29 23:04:22.993000000
33616,10,1,3,1,2025-04-29 23:04:23.543000000
33618,23,1,0,1,2025-04-29 23:04:16.660000000
33619,24,1,263,1,2025-04-29 23:04:23.430000000
33621,15,1,263,1,2025-04-29 23:04:23.533000000
33621,15,2,60,1,2025-04-29 23:04:23.533000000
33621,15,3,9,1,2025-04-29 23:04:23.537000000
33622,35,1,0,1,2025-04-29 23:04:23.560000000
33623,25,1,201,1,2025-04-29 23:04:23.563000000
33624,33,1,26,1,2025-04-29 23:04:23.590000000
33624,33,2,30,1,2025-04-29 23:04:23.590000000
33624,33,3,31,1,2025-04-29 23:04:23.590000000
33624,33,4,59,1,2025-04-29 23:04:23.590000000
33626,44,1,0,1,2025-04-29 23:04:23.593000000
33627,89,1,263,1,2025-04-29 23:04:23.430000000
33628,33,1,69,1,2025-04-29 23:04:23.563000000
33630,27,1,0,1,2025-04-29 23:04:22.987000000
33631,51,1,58,1,2025-04-29 23:04:23.543000000
33631,51,2,240,1,2025-04-29 23:04:23.547000000
33631,51,3,76,1,2025-04-29 23:04:23.547000000
33631,51,4,22,1,2025-04-29 23:04:23.550000000
33631,51,5,63,1,2025-04-29 23:04:23.550000000
33631,51,6,175,1,2025-04-29 23:04:23.550000000
33631,51,7,151,1,2025-04-29 23:04:23.553000000
33631,51,8,94,1,2025-04-29 23:04:23.553000000
33631,51,9,124,1,2025-04-29 23:04:23.557000000
33631,51,10,354,1,2025-04-29 23:04:23.557000000
33631,51,11,250,1,2025-04-29 23:04:23.560000000
33631,51,12,315,1,2025-04-29 23:04:23.560000000
33632,82,1,0,1,2025-04-29 23:04:23.593000000
33633,49,1,177,1,2025-04-29 23:04:23.270000000
33633,49,2,178,1,2025-04-29 23:04:23.277000000
33636,52,1,171,1,2025-04-29 23:04:23.600000000
33641,21,1,208,1,2025-04-29 23:04:18.150000000
33642,26,1,190,1,2025-04-29 23:04:18.150000000
33646,39,1,0,1,2025-04-29 23:04:22.857000000
33667,22,1,165,1,2025-04-29 23:04:16.660000000
33667,22,2,12,1,2025-04-29 23:04:16.663000000
33667,22,3,263,1,2025-04-29 23:04:16.663000000
33671,48,1,81,1,2025-04-29 23:04:16.667000000
33674,10,1,263,1,2025-04-29 23:04:16.667000000
33686,36,1,0,1,2025-04-29 23:04:18.150000000
33686,41,1,0,1,2025-04-29 23:04:18.157000000
33689,17,1,129,1,2025-04-29 23:04:16.670000000
33690,20,1,0,1,2025-04-29 23:04:18.157000000
33692,21,1,190,1,2025-04-29 23:04:18.160000000
33692,21,2,228,1,2025-04-29 23:04:18.160000000
33693,28,1,165,1,2025-04-29 23:04:16.670000000
33693,28,2,263,1,2025-04-29 23:04:16.673000000
33695,26,1,165,1,2025-04-29 23:04:16.673000000
33695,26,2,212,1,2025-04-29 23:04:16.677000000
33695,26,3,263,1,2025-04-29 23:04:16.677000000
33695,26,4,204,1,2025-04-29 23:04:16.680000000
33718,52,1,226,1,2025-04-29 23:04:18.160000000
33718,52,2,190,1,2025-04-29 23:04:18.163000000
33733,19,1,190,1,2025-04-29 23:04:18.163000000
33733,19,2,168,1,2025-04-29 23:04:18.167000000
33733,19,3,219,1,2025-04-29 23:04:18.167000000
33735,19,1,0,1,2025-04-29 23:04:18.170000000
33736,20,1,190,1,2025-04-29 23:04:18.170000000
33737,20,1,0,1,2025-04-29 23:04:18.170000000
33738,18,1,0,1,2025-04-29 23:04:18.173000000
33739,21,1,190,1,2025-04-29 23:04:18.173000000
33739,21,2,274,1,2025-04-29 23:04:18.177000000
33751,43,1,128,1,2025-04-29 23:04:16.680000000
33751,43,2,349,1,2025-04-29 23:04:16.683000000
33751,43,3,157,1,2025-04-29 23:04:16.683000000
33751,43,4,350,1,2025-04-29 23:04:16.687000000
33751,43,5,56,1,2025-04-29 23:04:16.690000000
33751,43,6,261,1,2025-04-29 23:04:16.690000000
33751,43,7,69,1,2025-04-29 23:04:16.690000000
33751,43,8,176,1,2025-04-29 23:04:16.693000000
33756,23,1,263,1,2025-04-29 23:04:16.697000000
33766,25,1,0,1,2025-04-29 23:04:16.697000000
33771,42,1,0,1,2025-04-29 23:04:16.697000000
33774,15,1,81,1,2025-04-29 23:04:16.700000000
33784,21,1,190,1,2025-04-29 23:04:18.177000000
33785,40,1,0,1,2025-04-29 23:04:18.177000000
33786,16,1,229,1,2025-04-29 23:04:18.180000000
33787,33,1,0,1,2025-04-29 23:04:18.180000000
33787,35,1,0,1,2025-04-29 23:04:18.183000000
33788,15,1,190,1,2025-04-29 23:04:18.183000000
33788,15,2,219,1,2025-04-29 23:04:18.187000000
33789,35,1,190,1,2025-04-29 23:04:18.187000000
33789,35,2,219,1,2025-04-29 23:04:18.190000000
33789,35,3,376,1,2025-04-29 23:04:18.190000000
33790,20,1,0,1,2025-04-29 23:04:18.193000000
33791,15,1,190,1,2025-04-29 23:04:18.193000000
33791,15,2,219,1,2025-04-29 23:04:18.197000000
33792,36,1,190,1,2025-04-29 23:04:18.197000000
33792,36,2,219,1,2025-04-29 23:04:18.200000000
33792,36,3,376,1,2025-04-29 23:04:18.200000000
33792,41,1,190,1,2025-04-29 23:04:18.220000000
33792,41,2,219,1,2025-04-29 23:04:18.223000000
33792,41,3,376,1,2025-04-29 23:04:18.223000000
33793,20,1,233,1,2025-04-29 23:04:18.227000000
33794,153,1,223,1,2025-04-29 23:04:18.227000000
33794,153,2,190,1,2025-04-29 23:04:18.230000000
33795,29,1,0,1,2025-04-29 23:04:18.230000000
33796,24,1,65,1,2025-04-29 23:04:18.230000000
33797,50,1,169,1,2025-04-29 23:04:18.233000000
33797,50,2,312,1,2025-04-29 23:04:18.233000000
33797,50,3,47,1,2025-04-29 23:04:18.237000000
33797,50,4,190,1,2025-04-29 23:04:18.237000000
33799,15,1,190,1,2025-04-29 23:04:18.240000000
33800,29,1,0,1,2025-04-29 23:04:18.240000000
33801,26,1,221,1,2025-04-29 23:04:18.240000000
33801,26,2,190,1,2025-04-29 23:04:18.243000000
33802,35,1,145,1,2025-04-29 23:04:18.243000000
33802,35,2,63,1,2025-04-29 23:04:18.247000000
33802,35,3,151,1,2025-04-29 23:04:18.247000000
33802,35,4,354,1,2025-04-29 23:04:18.250000000
33802,35,5,273,1,2025-04-29 23:04:18.250000000
33803,47,1,0,1,2025-04-29 23:04:18.250000000
33813,15,1,0,1,2025-04-29 23:04:16.700000000
33818,15,1,0,1,2025-04-29 23:04:16.700000000
33820,21,1,190,1,2025-04-29 23:04:18.253000000
33820,21,2,227,1,2025-04-29 23:04:18.253000000
33821,28,1,0,1,2025-04-29 23:04:18.257000000
33822,70,1,222,1,2025-04-29 23:04:18.257000000
33822,70,2,190,1,2025-04-29 23:04:18.260000000
33823,26,1,190,1,2025-04-29 23:04:18.260000000
33824,38,1,0,1,2025-04-29 23:04:18.260000000
33824,42,1,0,1,2025-04-29 23:04:18.267000000
33824,46,1,0,1,2025-04-29 23:04:18.267000000
33825,17,1,315,1,2025-04-29 23:04:18.267000000
33825,17,2,190,1,2025-04-29 23:04:18.267000000
33826,20,1,0,1,2025-04-29 23:04:18.270000000
33827,50,1,309,1,2025-04-29 23:04:18.270000000
33828,27,1,0,1,2025-04-29 23:04:18.270000000
33829,51,1,225,1,2023-08-30 14:35:08.837000000
33829,52,1,225,1,2023-08-30 14:35:08.837000000
33830,22,1,190,1,2025-04-29 23:04:18.273000000
33831,48,1,47,1,2025-04-29 23:04:18.273000000
33831,48,2,139,1,2025-04-29 23:04:18.277000000
33832,18,1,0,1,2025-04-29 23:04:18.277000000
33833,20,1,0,1,2025-04-29 23:04:16.703000000
33833,26,1,0,1,2025-04-29 23:04:16.710000000
33906,59,1,0,1,2025-04-29 23:04:16.710000000
33907,15,1,181,1,2025-04-29 23:04:16.710000000
33908,15,1,0,1,2025-04-29 23:04:16.713000000
33912,16,1,0,1,2025-04-29 23:04:16.713000000
33922,12,1,0,1,2025-04-29 23:04:16.713000000
33923,14,1,0,1,2025-04-29 23:04:16.717000000
33930,49,1,11,1,2025-04-29 23:04:16.717000000
33930,49,2,15,1,2025-04-29 23:04:16.720000000
33930,49,3,176,1,2025-04-29 23:04:16.720000000
33933,30,1,0,1,2025-04-29 23:04:16.720000000
33937,18,1,0,1,2025-04-29 23:04:16.723000000
33941,23,1,171,1,2025-04-29 23:04:16.723000000
33942,48,1,41,1,2025-04-29 23:04:19.293000000
33942,48,2,315,1,2025-04-29 23:04:19.297000000
33942,48,3,58,1,2025-04-29 23:04:19.297000000
33942,48,4,88,1,2025-04-29 23:04:19.300000000
33942,48,5,131,1,2025-04-29 23:04:19.300000000
33942,48,6,219,1,2025-04-29 23:04:19.300000000
33943,23,1,0,1,2025-04-29 23:04:19.303000000
33944,26,1,0,1,2025-04-29 23:04:19.303000000
33945,18,1,0,1,2025-04-29 23:04:19.303000000
33945,20,1,0,1,2025-04-29 23:04:19.307000000
33946,16,1,69,1,2025-04-29 23:04:19.307000000
33947,23,1,176,1,2025-04-29 23:04:19.310000000
33949,24,1,0,1,2025-04-29 23:04:19.310000000
33949,25,1,0,1,2025-04-29 23:04:19.310000000
33950,37,1,186,1,2025-04-29 23:04:19.313000000
33950,37,2,263,1,2025-04-29 23:04:19.313000000
33952,18,1,179,1,2025-04-29 23:04:19.317000000
33954,26,1,60,1,2025-04-29 23:04:19.317000000
33954,26,2,213,1,2025-04-29 23:04:19.320000000
33954,26,3,9,1,2025-04-29 23:04:19.320000000
33958,14,1,200,1,2025-04-29 23:04:16.727000000
33959,35,1,0,1,2025-04-29 23:04:19.320000000
33960,25,1,0,1,2025-04-29 23:04:19.323000000
33960,26,1,0,1,2025-04-29 23:04:19.323000000
33966,18,1,0,1,2025-04-29 23:04:16.727000000
33967,25,1,135,1,2025-04-29 23:04:16.730000000
33969,15,1,0,1,2025-04-29 23:04:16.730000000
33975,25,1,26,1,2025-04-29 23:04:16.730000000
33977,18,1,165,1,2025-04-29 23:04:16.733000000
33977,18,2,212,1,2025-04-29 23:04:16.733000000
33977,18,3,263,1,2025-04-29 23:04:16.737000000
33979,35,1,0,1,2025-04-29 23:04:17.167000000
33996,31,1,0,1,2025-04-29 23:04:19.323000000
33999,19,1,0,1,2025-04-29 23:04:19.327000000
33999,20,1,0,1,2025-04-29 23:04:19.327000000
34005,32,1,0,1,2025-04-29 23:04:19.327000000
34005,33,1,0,1,2025-04-29 23:04:19.330000000
34007,48,1,158,1,2025-04-29 23:04:16.740000000
34008,21,1,0,1,2025-04-29 23:04:19.330000000
34008,22,1,0,1,2025-04-29 23:04:19.330000000
34010,37,1,0,1,2025-04-29 23:04:17.167000000
34011,17,1,0,1,2025-04-29 23:04:16.740000000
34018,18,1,181,1,2025-04-29 23:04:16.743000000
34021,18,1,0,1,2025-04-29 23:04:16.743000000
34027,14,1,263,1,2025-04-29 23:04:16.747000000
34028,16,1,0,1,2025-04-29 23:04:16.747000000
34032,32,1,0,1,2025-04-29 23:04:19.333000000
34037,20,1,0,1,2025-04-29 23:04:19.333000000
34037,21,1,0,1,2025-04-29 23:04:19.333000000
34038,25,1,0,1,2025-04-29 23:04:17.170000000
34040,29,1,226,1,2025-04-29 23:04:17.170000000
34040,29,2,330,1,2025-04-29 23:04:17.173000000
34040,33,1,226,1,2025-04-29 23:04:17.180000000
34040,33,2,330,1,2025-04-29 23:04:17.180000000
34045,32,1,165,1,2025-04-29 23:04:19.337000000
34045,32,2,212,1,2025-04-29 23:04:19.337000000
34045,32,3,263,1,2025-04-29 23:04:19.340000000
34045,32,4,164,1,2025-04-29 23:04:19.340000000
34045,35,1,165,1,2025-04-29 23:04:19.350000000
34045,35,2,212,1,2025-04-29 23:04:19.350000000
34045,35,3,263,1,2025-04-29 23:04:19.350000000
34045,35,4,164,1,2025-04-29 23:04:19.353000000
34045,36,1,165,1,2025-05-02 14:38:41.373000000
34045,36,2,212,1,2025-05-02 14:38:54.130000000
34045,36,3,164,1,2025-05-02 14:39:30.217000000
34045,37,1,165,1,2025-05-02 14:38:41.373000000
34045,37,2,212,1,2025-05-02 14:38:54.130000000
34045,37,3,164,1,2025-05-02 14:39:30.217000000
34046,28,1,237,1,2025-04-29 23:04:19.353000000
34046,28,2,89,1,2025-04-29 23:04:19.357000000
34046,28,3,192,1,2025-04-29 23:04:19.357000000
34049,34,1,0,1,2025-04-29 23:04:19.360000000
34049,35,1,0,1,2025-04-29 23:04:19.360000000
34051,42,1,0,1,2025-04-29 23:04:17.180000000
34056,26,1,202,1,2025-04-29 23:04:19.360000000
34061,24,1,56,1,2025-04-29 23:04:19.360000000
34061,24,2,261,1,2025-04-29 23:04:19.363000000
34061,24,3,69,1,2025-04-29 23:04:19.363000000
34061,24,4,176,1,2025-04-29 23:04:19.367000000
34062,40,1,201,1,2025-04-29 23:04:19.367000000
34062,41,1,201,1,2025-04-29 23:04:19.370000000
34063,17,1,0,1,2025-04-29 23:04:19.370000000
34064,21,1,0,1,2025-04-29 23:04:19.370000000
34064,22,1,0,1,2025-04-29 23:04:19.370000000
34074,33,1,158,1,2025-04-29 23:04:17.183000000
34076,23,1,15,1,2025-04-29 23:04:17.187000000
34081,24,1,0,1,2025-04-29 23:04:19.373000000
34081,25,1,0,1,2025-04-29 23:04:19.373000000
34082,26,1,0,1,2025-04-29 23:04:19.373000000
34084,22,1,0,1,2025-04-29 23:04:19.377000000
34085,16,1,0,1,2025-04-29 23:04:19.377000000
34085,17,1,0,1,2025-04-29 23:04:19.377000000
34087,19,1,0,1,2025-04-29 23:04:19.380000000
34090,20,1,0,1,2025-04-29 23:04:19.380000000
34090,21,1,0,1,2025-04-29 23:04:19.380000000
34106,46,1,0,1,2025-04-29 23:04:17.187000000
34149,51,1,17,1,2025-04-29 23:04:17.190000000
34149,51,2,320,1,2025-04-29 23:04:17.190000000
34163,29,1,0,1,2025-04-29 23:04:17.190000000
34171,16,1,0,1,2025-04-29 23:04:19.380000000
34171,17,1,0,1,2025-04-29 23:04:19.380000000
34175,30,1,0,1,2025-04-29 23:04:19.383000000
34175,31,1,0,1,2025-04-29 23:04:19.383000000
34181,25,1,60,1,2025-04-29 23:04:19.383000000
34181,25,2,263,1,2025-04-29 23:04:19.387000000
34181,26,1,60,1,2025-04-29 23:04:19.383000000
34181,26,2,263,1,2025-04-29 23:04:19.387000000
34183,18,1,20,1,2025-04-29 23:04:19.387000000
34183,18,2,117,1,2025-04-29 23:04:19.390000000
34183,18,3,16,1,2025-04-29 23:04:19.390000000
34183,18,4,26,1,2025-04-29 23:04:19.390000000
34183,18,5,30,1,2025-04-29 23:04:19.393000000
34183,18,6,31,1,2025-04-29 23:04:19.393000000
34183,18,7,28,1,2025-04-29 23:04:19.393000000
34183,18,8,68,1,2025-04-29 23:04:19.397000000
34183,18,9,278,1,2025-04-29 23:04:19.397000000
34183,18,10,32,1,2025-04-29 23:04:19.400000000
34183,19,1,20,1,2025-04-29 23:04:19.400000000
34183,19,2,117,1,2025-04-29 23:04:19.400000000
34183,19,3,16,1,2025-04-29 23:04:19.403000000
34183,19,4,26,1,2025-04-29 23:04:19.403000000
34183,19,5,30,1,2025-04-29 23:04:19.407000000
34183,19,6,31,1,2025-04-29 23:04:19.407000000
34183,19,7,28,1,2025-04-29 23:04:19.410000000
34183,19,8,68,1,2025-04-29 23:04:19.410000000
34183,19,9,278,1,2025-04-29 23:04:19.410000000
34183,19,10,32,1,2025-04-29 23:04:19.413000000
34194,23,1,0,1,2025-04-29 23:04:17.193000000
34195,25,1,0,1,2025-04-29 23:04:19.413000000
34195,27,1,0,1,2025-05-02 16:39:54.720000000
34196,28,1,16,1,2025-04-29 23:04:19.417000000
34196,28,2,278,1,2025-04-29 23:04:19.417000000
34196,28,3,250,1,2025-04-29 23:04:19.417000000
34196,29,1,16,1,2025-04-29 23:04:19.420000000
34196,29,2,278,1,2025-04-29 23:04:19.420000000
34196,29,3,250,1,2025-04-29 23:04:19.423000000
34200,28,1,0,1,2025-04-29 23:04:19.423000000
34203,25,1,9,1,2025-04-29 23:04:17.197000000
34209,37,1,0,1,2025-04-29 23:04:17.197000000
34211,37,1,373,1,2025-04-29 23:04:17.200000000
34213,51,1,281,1,2025-04-29 23:04:17.203000000
34215,58,1,0,1,2025-04-29 23:04:17.207000000
34218,25,1,15,1,2025-04-29 23:04:17.210000000
34220,37,1,176,1,2025-04-29 23:04:17.213000000
34220,37,2,177,1,2025-04-29 23:04:17.213000000
34228,51,1,0,1,2025-04-29 23:04:17.217000000
34233,32,1,0,1,2025-04-29 23:04:17.217000000
34246,24,1,171,1,2025-04-29 23:04:19.423000000
34313,18,1,266,1,2025-04-29 23:04:17.220000000
34314,47,1,158,1,2025-04-29 23:04:17.223000000
34315,37,1,0,1,2025-04-29 23:04:17.227000000
34324,34,1,36,1,2025-04-29 23:04:17.230000000
34328,40,1,240,1,2025-04-29 23:04:17.233000000
34337,22,1,0,1,2025-04-29 23:04:19.427000000
34338,33,1,0,1,2025-04-29 23:04:19.427000000
34353,31,1,41,1,2025-04-29 23:04:19.430000000
34353,31,2,16,1,2025-04-29 23:04:19.430000000
34353,31,3,26,1,2025-04-29 23:04:19.430000000
34353,31,4,27,1,2025-04-29 23:04:19.430000000
34353,31,5,30,1,2025-04-29 23:04:19.433000000
34353,31,6,31,1,2025-04-29 23:04:19.433000000
34353,31,7,29,1,2025-04-29 23:04:19.437000000
34353,31,8,28,1,2025-04-29 23:04:19.437000000
34353,31,9,59,1,2025-04-29 23:04:19.440000000
34353,31,10,278,1,2025-04-29 23:04:19.440000000
34353,32,1,41,1,2025-04-29 23:04:19.430000000
34353,32,2,16,1,2025-04-29 23:04:19.430000000
34353,32,3,26,1,2025-04-29 23:04:19.430000000
34353,32,4,27,1,2025-04-29 23:04:19.430000000
34353,32,5,30,1,2025-04-29 23:04:19.433000000
34353,32,6,31,1,2025-04-29 23:04:19.433000000
34353,32,7,29,1,2025-04-29 23:04:19.437000000
34353,32,8,28,1,2025-04-29 23:04:19.437000000
34353,32,9,59,1,2025-04-29 23:04:19.440000000
34353,32,10,278,1,2025-04-29 23:04:19.440000000
34356,29,1,322,1,2025-04-29 23:04:19.443000000
34356,30,1,322,1,2025-04-29 23:04:19.447000000
34372,22,1,177,1,2025-04-29 23:04:16.750000000
34380,41,1,263,1,2025-04-29 23:04:23.603000000
34393,23,1,0,1,2025-04-29 23:04:19.447000000
34393,24,1,0,1,2025-05-02 16:40:10.703000000
34394,26,1,0,1,2025-04-29 23:04:19.450000000
34399,28,1,0,1,2025-04-29 23:04:19.450000000
34399,29,1,0,1,2025-04-29 23:04:19.450000000
34410,39,1,0,1,2025-04-29 23:04:23.500000000
34411,46,1,0,1,2025-04-29 23:04:23.510000000
34413,51,1,9,1,2024-08-02 18:22:08.383000000
34413,53,1,9,1,2025-04-29 23:04:23.520000000
34415,58,1,176,1,2025-04-29 23:04:23.527000000
34417,57,1,176,1,2025-04-29 23:04:23.530000000
34419,43,1,0,1,2025-04-29 23:04:23.533000000
34424,47,1,177,1,2025-04-29 23:04:23.537000000
34425,40,1,177,1,2025-04-29 23:04:23.540000000
34425,43,1,177,1,2025-04-29 23:04:23.543000000
34426,55,1,128,1,2025-04-29 23:04:23.543000000
34426,55,2,349,1,2025-04-29 23:04:23.547000000
34426,55,3,157,1,2025-04-29 23:04:23.547000000
34427,100,1,145,1,2025-04-29 23:04:23.550000000
34427,100,2,58,1,2025-04-29 23:04:23.550000000
34427,100,3,76,1,2025-04-29 23:04:23.553000000
34427,100,4,94,1,2025-04-29 23:04:23.553000000
34427,100,5,22,1,2025-04-29 23:04:23.557000000
34427,100,6,354,1,2025-04-29 23:04:23.557000000
34427,100,7,240,1,2025-04-29 23:04:23.560000000
34427,100,8,175,1,2025-04-29 23:04:23.560000000
34427,100,9,250,1,2025-04-29 23:04:23.560000000
34427,100,10,4,1,2025-04-29 23:04:23.563000000
34427,100,11,131,1,2025-04-29 23:04:23.567000000
34427,100,12,47,1,2025-04-29 23:04:23.567000000
34427,100,13,315,1,2025-04-29 23:04:23.567000000
34427,100,14,41,1,2025-04-29 23:04:23.573000000
34427,100,15,42,1,2025-04-29 23:04:23.577000000
34428,93,1,145,1,2025-04-29 23:04:23.600000000
34428,93,2,58,1,2025-04-29 23:04:23.600000000
34428,93,3,76,1,2025-04-29 23:04:23.603000000
34428,93,4,175,1,2025-04-29 23:04:23.603000000
34428,93,5,94,1,2025-04-29 23:04:23.607000000
34428,93,6,22,1,2025-04-29 23:04:23.607000000
34428,93,7,354,1,2025-04-29 23:04:23.607000000
34428,93,8,240,1,2025-04-29 23:04:23.610000000
34428,93,9,250,1,2025-04-29 23:04:23.613000000
34428,93,10,4,1,2025-04-29 23:04:23.620000000
34428,93,11,320,1,2025-04-29 23:04:23.620000000
34428,93,12,131,1,2025-04-29 23:04:23.623000000
34428,93,13,47,1,2025-04-29 23:04:23.630000000
34428,93,14,315,1,2025-04-29 23:04:23.630000000
34428,93,15,41,1,2025-04-29 23:04:23.637000000
34428,93,16,42,1,2025-04-29 23:04:23.640000000
34429,63,1,250,1,2025-04-29 23:04:23.680000000
34429,63,2,89,1,2025-04-29 23:04:23.683000000
34429,63,3,192,1,2025-04-29 23:04:23.687000000
34429,63,4,274,1,2025-04-29 23:04:23.690000000
34429,63,5,237,1,2025-04-29 23:04:23.693000000
34429,63,6,245,1,2025-04-29 23:04:23.697000000
34429,63,7,247,1,2025-04-29 23:04:23.700000000
34430,46,1,17,1,2025-04-29 23:04:23.730000000
34430,46,2,320,1,2025-04-29 23:04:23.730000000
34431,60,1,69,1,2025-04-29 23:04:23.740000000
34431,60,2,56,1,2025-04-29 23:04:23.743000000
34431,60,3,261,1,2025-04-29 23:04:23.743000000
34433,43,1,270,1,2025-04-29 23:04:23.750000000
34434,63,1,95,1,2025-04-29 23:04:23.753000000
34434,63,2,81,1,2025-04-29 23:04:23.753000000
34434,63,3,191,1,2025-04-29 23:04:23.757000000
34434,68,1,81,1,2024-08-08 12:54:54.540000000
34434,68,2,191,1,2024-08-08 12:55:27.467000000
34434,68,3,95,1,2024-08-08 12:55:47.547000000
34454,67,1,0,1,2025-04-29 23:04:23.760000000
34512,48,1,0,1,2025-04-29 23:04:23.760000000
34513,41,1,366,1,2025-04-29 23:04:23.763000000
